Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,,Other Fed,,Federal Total,States Total,,Species Total
"",938,No Common Name (Tetramolopium rockii) - Wherever found,T,"$12,309","$5,000",,"$17,309",,$0,"$17,309"
"",1026,No Common Name (Tinospora homosepala) - Wherever found,E,"$12,847",$0,,"$12,847",,$0,"$12,847"
"",1283,No Common Name (Trematolobelia singularis) - Wherever found,E,"$6,735",$0,,"$6,735",,$0,"$6,735"
"",330,No Common Name (Tuberolabium guamense) - Wherever found,T,"$153,535","$53,315",,"$206,850",,$0,"$206,850"
"",1289,No Common Name (Varronia rupicola) - Wherever found,T,"$6,500",$0,,"$6,500",,$0,"$6,500"
"",1057,No Common Name (Vernonia proctorii) - Wherever found,E,"$12,000",$0,,"$12,000",,$0,"$12,000"
"",855,No Common Name (Vigna o-wahuensis) - Wherever found,E,"$22,163",$0,,"$22,163",,$0,"$22,163"
"",1088,No Common Name (Viola helenae) - Wherever found,E,"$10,933",$0,,"$10,933",,$0,"$10,933"
"",1197,No Common Name (Viola lanaiensis) - Wherever found,E,"$8,956",$0,,"$8,956",,$0,"$8,956"
"",629,No Common Name (Viola oahuensis) - Wherever found,E,"$53,847",$0,,"$53,847",,$0,"$53,847"
"",1313,No Common Name (Wikstroemia skottsbergiana) -,E,"$5,914",$0,,"$5,914",,$0,"$5,914"
"",806,No Common Name (Wikstroemia villosa) - Wherever found,E,"$5,914","$20,700",,"$26,614",,$0,"$26,614"
"",997,No Common Name (Xylosma crenatum) - Wherever found,E,"$13,975",$0,,"$13,975",,$0,"$13,975"
"",802,Nohoanu (Geranium hanaense) - Wherever found,E,"$6,198","$20,700",,"$26,898",,$0,"$26,898"
"",1246,Nohoanu (Geranium hillebrandii) - Wherever found,E,"$7,801",$0,,"$7,801",,$0,"$7,801"
"",857,Nohoanu (Geranium kauaiense) - Wherever found,E,"$22,154",$0,,"$22,154",,$0,"$22,154"
"",792,Nohoanu (Geranium multiflorum) - Wherever found,E,"$7,414","$20,700",,"$28,114",,$0,"$28,114"
"",770,"Nui, haha (Cyanea horrida) - Wherever found",E,"$9,945","$20,700",,"$30,645",,$0,"$30,645"
"",1418,"Oak, Hinckley (Quercus hinckleyi) - Wherever found",T,$500,$0,,$500,,$0,$500
"",419,Oha (Delissea subcordata) - Wherever found,E,"$12,321","$128,415",,"$140,736",,$0,"$140,736"
"",787,Ohai (Sesbania tomentosa) - Wherever found,E,"$21,981","$6,552",,"$28,533",,$0,"$28,533"
"",1296,`Oha wai (Clermontia drepanomorpha) - Wherever found,E,"$6,379",$0,,"$6,379",,$0,"$6,379"
"",867,`Oha wai (Clermontia lindseyana) - Wherever found,E,"$18,739","$2,500",,"$21,239",,$0,"$21,239"
"",1156,`Oha wai (Clermontia oblongifolia ssp. brevipes) - Wherever found,E,"$9,741",$0,,"$9,741",,$0,"$9,741"
"",1241,`Oha wai (Clermontia oblongifolia ssp. mauiensis) - Wherever found,E,"$7,902",$0,,"$7,902",,$0,"$7,902"
"",834,`Oha wai (Clermontia peleana) - Wherever found,E,"$19,821","$4,000",,"$23,821",,$0,"$23,821"
"",885,`Oha wai (Clermontia pyrularia) - Wherever found,E,"$20,110",$0,,"$20,110",,$0,"$20,110"
"",560,`Oha wai (Clermontia samuelii) - Wherever found,E,"$8,436","$62,000",,"$70,436",,$0,"$70,436"
"",539,`Ohe (Joinvillea ascendens ascendens) - Wherever found,E,"$55,830","$20,700",,"$76,530",,$0,"$76,530"
"",609,`Ohe`ohe (Polyscias gymnocarpa) - Wherever found,E,"$57,600",$0,,"$57,600",,$0,"$57,600"
"",1094,Olulu (Brighamia insignis) - Wherever found,E,"$10,862",$0,,"$10,862",,$0,"$10,862"
"",1402,"Onion, Munz's (Allium munzii) - Wherever found",E,"$1,133",$0,,"$1,133",,$0,"$1,133"
"",1150,Opuhe (Urera kaalae) - Wherever found,E,"$9,852",$0,,"$9,852",,$0,"$9,852"
Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,Other Fed,Federal Total,States Total,Species Total
"",,"Orchid, eastern prairie fringed (Platanthera leucophaea) - Wherever",,,,,,
"",460,,T,"$110,202","$16,043","$126,245","$3,100","$129,345"
"",,found,,,,,,
"",523,"Orchid, western prairie fringed (Platanthera praeclara) - Wherever found",T,"$39,572","$40,819","$80,391","$1,800","$82,191"
"",645,"Orchid, white fringeless (Platanthera integrilabia) -",T,"$15,000","$32,400","$47,400","$4,000","$51,400"
"",685,"Orcutt grass, California (Orcuttia californica) - Wherever found",E,"$6,809","$37,454","$44,263",$0,"$44,263"
"",1019,"Orcutt grass, hairy (Orcuttia pilosa) - Wherever found",E,"$10,670","$2,373","$13,043",$0,"$13,043"
"",917,"Orcutt grass, Sacramento (Orcuttia viscida) - Wherever found",E,"$15,150","$3,200","$18,350",$0,"$18,350"
"",914,"Orcutt grass, San Joaquin (Orcuttia inaequalis) - Wherever found",T,"$15,400","$3,018","$18,418",$0,"$18,418"
"",874,"Orcutt grass, slender (Orcuttia tenuis) - Wherever found",T,"$12,210","$8,400","$20,610",$0,"$20,610"
"",,"Owl's-clover, fleshy (Castilleja campestris ssp. succulenta) - Wherever",,,,,,
"",838,,T,"$19,030","$4,473","$23,503",$0,"$23,503"
"",,found,,,,,,
"",,"Oxytheca, Cushenbury (Oxytheca parishii var. goodmaniana) -",,,,,,
"",1334,,E,$250,"$4,500","$4,750",$0,"$4,750"
"",,Wherever found,,,,,,
"",785,Pa`iniu (Astelia waialealae) - Wherever found,E,"$28,689",$0,"$28,689",$0,"$28,689"
"",225,"Paintbrush, golden (Castilleja levisecta) - Wherever found",T,"$320,918","$174,774","$495,692",$0,"$495,692"
"",377,"Paintbrush, San Clemente Island (Castilleja grisea) - Wherever found",T,"$3,319","$163,511","$166,830",$0,"$166,830"
"",1032,"Paintbrush, soft-leaved (Castilleja mollis) - Wherever found",E,"$2,500","$10,159","$12,659",$0,"$12,659"
"",993,"Paintbrush, Tiburon (Castilleja affinis ssp. neglecta) - Wherever found",E,"$10,670","$3,400","$14,070",$0,"$14,070"
"",1359,Palo colorado (Ternstroemia luquillensis) - Wherever found,E,"$3,000",$0,"$3,000",$0,"$3,000"
"",1359,Palo de jazmin (Styrax portoricensis) - Wherever found,E,"$3,000",$0,"$3,000",$0,"$3,000"
"",1141,Palo de nigua (Cornutia obovata) - Wherever found,E,"$10,000",$0,"$10,000",$0,"$10,000"
"",1289,Palo de ramon (Banara vanderbiltii) - Wherever found,E,"$6,500",$0,"$6,500",$0,"$6,500"
"",1020,Palo de rosa (Ottoschulzia rhodoxylon) - Wherever found,E,"$13,000",$0,"$13,000",$0,"$13,000"
"",1154,Pamakani (Tetramolopium capillare) - Wherever found,E,"$9,770",$0,"$9,770",$0,"$9,770"
"",408,Pamakani (Viola chamissoniana ssp. chamissoniana) - Wherever found,E,"$6,910","$140,165","$147,075",$0,"$147,075"
"",1178,"Panicgrass, Carter's (Panicum fauriei var. carteri) - Wherever found",E,"$8,316","$1,000","$9,316",$0,"$9,316"
"",1314,Papala (Charpentiera densiflora) - Wherever found,E,"$5,853",$0,"$5,853",$0,"$5,853"
"",1258,Paudedo (Hedyotis megalantha) - Wherever found,E,"$7,432",$0,"$7,432",$0,"$7,432"
"",1327,"Pawpaw, beautiful (Deeringothamnus pulchellus) - Wherever found",E,$0,$100,$100,"$5,000","$5,100"
"",1147,"Pawpaw, four-petal (Asimina tetramera) - Wherever found",E,$0,"$9,000","$9,000",$900,"$9,900"
"",1311,"Pawpaw, Rugel's (Deeringothamnus rugelii) - Wherever found",E,"$4,500",$0,"$4,500","$1,500","$6,000"
"",,"Pea, Big Pine partridge (Chamaecrista lineata keyensis) - Wherever",,,,,,
"",1340,,E,"$3,500",$400,"$3,900",$700,"$4,600"
"",,found,,,,,,
"",1020,Pelos del diablo (Aristida portoricensis) - Wherever found,E,"$13,000",$0,"$13,000",$0,"$13,000"
"",794,"Penny-cress, Kneeland Prairie (Thlaspi californicum) - Wherever found",E,"$27,500",$200,"$27,700",$0,"$27,700"
"",526,"Pennyroyal, Todsen's (Hedeoma todsenii) - Wherever found",E,"$3,000","$78,100","$81,100",$0,"$81,100"
"",392,"Penstemon, blowout (Penstemon haydenii) - Wherever found",E,"$49,516","$93,934","$143,450","$10,100","$153,550"
"",768,"Pentachaeta, Lyon's (Pentachaeta lyonii) - Wherever found",E,"$30,692",$100,"$30,792",$0,"$30,792"
"",1391,"Pentachaeta, white-rayed (Pentachaeta bellidiflora) - Wherever found",E,$0,"$1,700","$1,700",$0,"$1,700"
"",1367,"Peperomia, Wheeler's (Peperomia wheeleri) - Wherever found",E,"$2,500",$0,"$2,500",$0,"$2,500"
"",154,"Peppergrass, Slickspot (Lepidium papilliferum) -",T,"$332,116","$473,975","$806,091","$45,040","$851,131"
"",1040,"Phacelia, clay (Phacelia argillacea) - Wherever found",E,"$12,500",$0,"$12,500",$0,"$12,500"
"",1119,"Phacelia, DeBeque (Phacelia submutica) - Wherever found",T,"$2,201","$7,100","$9,301","$1,108","$10,409"
"",987,"Phacelia, island (Phacelia insularis ssp. insularis) - Wherever found",E,"$2,500","$11,985","$14,485",$0,"$14,485"
"",937,"Phacelia, North Park (Phacelia formosula) - Wherever found",E,"$1,541","$15,806","$17,347",$0,"$17,347"
Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,Other Fed,Federal Total,States Total,,Species Total
"",959,"Phlox, Texas trailing (Phlox nivalis ssp. texensis) - Wherever found",E,"$11,000","$5,000","$16,000",$0,,"$16,000"
"",224,"Phlox, Yreka (Phlox hirsuta) - Wherever found",E,"$506,550",$0,"$506,550",$0,,"$506,550"
"",334,Pigeon wings (Clitoria fragrans) - Wherever found,T,$0,"$198,008","$198,008","$6,000",,"$204,008"
"",1258,Pilo (Kadua laxiflora) - Wherever found,E,"$7,432",$0,"$7,432",$0,,"$7,432"
"",1268,Pilo kea lau li`i (Platydesma rostrata) - Wherever found,E,"$7,309",$0,"$7,309",$0,,"$7,309"
"",750,"Pinkroot, gentian (Spigelia gentianoides) - Wherever found",E,"$3,500","$22,270","$25,770","$7,500",,"$33,270"
"",338,"Pink, swamp (Helonias bullata) - Wherever found",T,"$153,030","$41,395","$194,425","$6,000",,"$200,425"
"",432,"Piperia, Yadon's (Piperia yadonii) - Wherever found",E,"$32,841","$104,535","$137,376",$0,,"$137,376"
"",,"Pitaya, Davis' green (Echinocereus viridiflorus var. davisii) - Wherever",,,,,,,
"",1418,,E,$500,$0,$500,$0,,$500
"",,found,,,,,,,
"",,"Pitcher-plant, Alabama canebrake (Sarracenia rubra ssp. alabamensis) -",,,,,,,
"",1349,,E,"$4,000",$0,"$4,000",$0,,"$4,000"
"",,Wherever found,,,,,,,
"",1198,"Pitcher-plant, green (Sarracenia oreophila) - Wherever found",E,"$4,500","$4,420","$8,920",$0,,"$8,920"
"",,"Pitcher-plant, mountain sweet (Sarracenia rubra ssp. jonesii) - Wherever",,,,,,,
"",782,,E,"$20,000","$9,254","$29,254",$0,,"$29,254"
"",,found,,,,,,,
"",752,"Plum, scrub (Prunus geniculata) - Wherever found",E,"$6,500","$21,700","$28,200","$5,000",,"$33,200"
"",683,Po`e (Portulaca sclerocarpa) - Wherever found,E,"$8,931","$36,000","$44,931",$0,,"$44,931"
"",333,"Pogonia, small whorled (Isotria medeoloides) - Wherever found",T,"$175,375","$22,928","$198,303","$6,200",,"$204,503"
"",934,"Polygala, Lewton's (Polygala lewtonii) - Wherever found",E,$0,$0,$0,"$17,500",,"$17,500"
"",1323,"Polygala, tiny (Polygala smallii) - Wherever found",E,"$5,000",$0,"$5,000",$200,,"$5,200"
"",551,"Polygonum, Scotts Valley (Polygonum hickmanii) - Wherever found",E,"$64,085","$9,600","$73,685",$0,,"$73,685"
"",563,Pondberry (Lindera melissifolia) - Wherever found,E,"$30,500","$34,102","$64,602","$5,300",,"$69,902"
"",,"Pondweed, Little Aguja (=Creek) (Potamogeton clystocarpus) -",,,,,,,
"",1418,,E,$500,$0,$500,$0,,$500
"",,Wherever found,,,,,,,
"",477,"Popcornflower, rough (Plagiobothrys hirtus) - Wherever found",E,"$119,021",$0,"$119,021",$0,,"$119,021"
"",1158,Popolo (Cyanea solanacea) - Wherever found,E,"$9,640",$0,"$9,640",$0,,"$9,640"
"",1195,Popolo (Solanum nelsonii) - Wherever found,E,"$3,985","$5,000","$8,985",$0,,"$8,985"
"",697,Popolo ku mai (Solanum incompletum) - Wherever found,E,"$10,076","$32,000","$42,076",$0,,"$42,076"
"",1416,"Poppy-mallow, Texas (Callirhoe scabriuscula) - Wherever found",E,$500,$100,$600,$0,,$600
"",,"Poppy, Sacramento prickly (Argemone pleiacantha ssp. pinnatisecta) -",,,,,,,
"",805,,E,"$1,000","$25,620","$26,620",$0,,"$26,620"
"",,Wherever found,,,,,,,
"",516,"Potato-bean, Price's (Apios priceana) -",T,"$32,500","$53,326","$85,826",$0,,"$85,826"
"",472,"Potentilla, Hickman's (Potentilla hickmanii) - Wherever found",E,"$6,507","$115,000","$121,507",$0,,"$121,507"
"",913,"Prairie-clover, leafy (Dalea foliosa) - Wherever found",E,"$16,000","$2,434","$18,434",$0,,"$18,434"
"",,"Prickly-apple, aboriginal (Harrisia (=Cereus) aboriginum (=gracilis)) -",,,,,,,
"",1426,,E,$0,$0,$0,$200,,$200
"",,Wherever found,,,,,,,
"",,"Prickly-apple, fragrant (Cereus eriophorus var. fragrans) - Wherever",,,,,,,
"",1391,,E,$0,"$1,000","$1,000",$700,,"$1,700"
"",,found,,,,,,,
"",1328,"Prickly-ash, St. Thomas (Zanthoxylum thomasianum) - Wherever found",E,"$5,000",$0,"$5,000",$0,,"$5,000"
"",1363,"Primrose, Maguire (Primula maguirei) - Wherever found",T,$500,"$2,250","$2,750",$0,,"$2,750"
"",1127,Pua `ala (Brighamia rockii) - Wherever found,E,"$9,792",$500,"$10,292",$0,,"$10,292"
"",1192,"Pussypaws, Mariposa (Calyptridium pulchellum) - Wherever found",T,"$9,020",$0,"$9,020",$0,,"$9,020"
"",825,Pu`uka`a (Cyperus trachysanthos) - Wherever found,E,"$6,224","$18,350","$24,574",$0,,"$24,574"
"",1379,"Ragwort, San Francisco Peaks (Packera franciscana) - Wherever found",T,"$1,500",$200,"$1,700",$500,,"$2,200"
"",728,"Rattleweed, hairy (Baptisia arachnifera) - Wherever found",E,"$16,500",$0,"$16,500","$20,000",,"$36,500"
Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,Other Fed,,Federal Total,States Total,,Species Total
"",1314,"Reedgrass, Hillegrand's (Calamagrostis hillebrandii) - Wherever found",E,"$5,853",$0,,"$5,853",$0,,"$5,853"
"",807,"Reedgrass, Maui (Calamagrostis expansa) - Wherever found",E,"$5,853","$20,700",,"$26,553",$0,,"$26,553"
"",1320,"Reed-mustard, Barneby (Schoenocrambe barnebyi) - Wherever found",E,"$2,000","$3,450",,"$5,450",$0,,"$5,450"
"",951,"Reed-mustard, clay (Schoenocrambe argillacea) - Wherever found",T,"$2,000","$14,292",,"$16,292",$0,,"$16,292"
"",,"Reed-mustard, shrubby (Schoenocrambe suffrutescens) - Wherever",,,,,,,,
"",996,,E,"$2,000","$11,993",,"$13,993",$0,,"$13,993"
"",,found,,,,,,,,
"",1279,"Remya, Maui (Remya mauiensis) - Wherever found",E,"$6,949",$0,,"$6,949",$0,,"$6,949"
"",849,"Rhododendron, Chapman (Rhododendron chapmanii) - Wherever found",E,$0,"$22,200",,"$22,200",$400,,"$22,600"
"",1368,"Ridge-cress, Barneby (Lepidium barnebyanum) - Wherever found",E,$0,"$2,450",,"$2,450",$0,,"$2,450"
"",879,"Rock-cress, Braun's (Arabis perstellata) - Wherever found",E,"$17,000","$3,334",,"$20,334",$0,,"$20,334"
"",1046,"Rockcress, Georgia (Arabis georgiana) - Wherever found",T,"$4,000","$6,300",,"$10,300","$2,000",,"$12,300"
"",982,"Rock-cress, Hoffmann's (Arabis hoffmannii) - Wherever found",E,"$2,500","$12,185",,"$14,685",$0,,"$14,685"
"",1277,"Rock-cress, McDonald's (Arabis macdonaldiana) - Wherever found",E,"$2,762","$4,200",,"$6,962",$0,,"$6,962"
"",376,"Rockcress, Santa Cruz Island (Sibara filifolia) - Wherever found",E,"$3,649","$163,314",,"$166,963",$0,,"$166,963"
"",887,"Rock cress, Shale barren (Arabis serotina) - Wherever found",E,"$13,213",$200,,"$13,413","$6,683",,"$20,096"
"",810,"Rose-mallow, Neches River (Hibiscus dasycalyx) - Wherever found",T,"$7,600",$0,,"$7,600","$18,671",,"$26,271"
"",696,"Rosemary, Apalachicola (Conradina glabra) - Wherever found",E,"$8,000","$21,700",,"$29,700","$12,500",,"$42,200"
"",1250,"Rosemary, Cumberland (Conradina verticillata) - Wherever found",T,"$5,000","$2,704",,"$7,704",$0,,"$7,704"
"",995,"Rosemary, Etonia (Conradina etonia) - Wherever found",E,"$7,500",$0,,"$7,500","$6,500",,"$14,000"
"",1311,"Rosemary, short-leaved (Conradina brevifolia) - Wherever found",E,$0,$0,,$0,"$6,000",,"$6,000"
"",1315,"Roseroot, Leedy's (Rhodiola integrifolia ssp. leedyi) - Wherever found",T,"$5,000",$808,,"$5,808",$0,,"$5,808"
"",742,"Rush-pea, slender (Hoffmannseggia tenella) - Wherever found",E,"$34,500",$0,,"$34,500",$0,,"$34,500"
"",1099,"Rush-rose, island (Helianthemum greenei) - Wherever found",T,"$2,720","$8,059",,"$10,779",$0,,"$10,779"
"",,"Sandalwood, Lanai (=`iliahi) (Santalum haleakalae var. lanaiense) -",,,,,,,,
"",894,,E,"$17,803","$2,000",,"$19,803",$0,,"$19,803"
"",,Wherever found,,,,,,,,
"",818,Sandlace (Polygonella myriophylla) - Wherever found,E,$0,"$21,700",,"$21,700","$3,500",,"$25,200"
"",1130,"Sand-verbena, large-fruited (Abronia macrocarpa) - Wherever found",E,"$10,100",$100,,"$10,200",$0,,"$10,200"
"",1139,"Sandwort, Cumberland (Arenaria cumberlandensis) - Wherever found",E,"$7,500","$2,506",,"$10,006",$0,,"$10,006"
"",827,"Sandwort, Marsh (Arenaria paludicola) - Wherever found",E,"$16,494","$7,954",,"$24,448",$0,,"$24,448"
"",1149,"Schiedea, Diamond Head (Schiedea adamantis) - Wherever found",E,"$9,863",$0,,"$9,863",$0,,"$9,863"
"",883,"Seablite, California (Suaeda californica) -",E,"$16,261","$4,000",,"$20,261",$0,,"$20,261"
"",214,"Seagrass, Johnson's (Halophila johnsonii) - Wherever found",T,$0,"$547,624",,"$547,624",$200,,"$547,824"
"",1020,"Sedge, golden (Carex lutea) - Wherever found",E,"$13,000",$0,,"$13,000",$0,,"$13,000"
"",1300,"Sedge, Navajo (Carex specuicola) - Wherever found",T,"$1,100","$4,700",,"$5,800",$500,,"$6,300"
"",981,"Silverbush, Blodgett's (Argythamnia blodgettii) - Wherever found",T,$200,"$9,605",,"$9,805","$5,000",,"$14,805"
"",,"Silversword, Mauna Loa (=Ka'u) (Argyroxiphium kauense) - Wherever",,,,,,,,
"",953,,E,"$11,253","$5,000",,"$16,253",$0,,"$16,253"
"",,found,,,,,,,,
"",1257,"Skullcap, Florida (Scutellaria floridana) - Wherever found",T,"$6,000","$1,100",,"$7,100",$400,,"$7,500"
"",652,"Skullcap, large-flowered (Scutellaria montana) - Wherever found",T,"$7,500","$32,141",,"$39,641","$10,000",,"$49,641"
"",610,"Skyrocket, Pagosa (Ipomopsis polyantha) - Wherever found",E,"$13,575","$12,456",,"$26,031","$31,530",,"$57,561"
"",849,Snakeroot (Eryngium cuneifolium) - Wherever found,E,$0,"$21,700",,"$21,700",$900,,"$22,600"
"",1376,"Sneezeweed, Virginia (Helenium virginicum) - Wherever found",T,"$1,800",$500,,"$2,300",$0,,"$2,300"
"",1160,"Snowbells, Texas (Styrax texanus) - Wherever found",E,"$9,500",$100,,"$9,600",$0,,"$9,600"
"",,"Spineflower, Ben Lomond (Chorizanthe pungens var. hartwegiana) -",,,,,,,,
"",791,,E,"$18,629","$9,600",,"$28,229",$0,,"$28,229"
"",,Wherever found,,,,,,,,
"",1074,"Spineflower, Howell's (Chorizanthe howellii) - Wherever found",E,"$11,440",$0,,"$11,440",$0,,"$11,440"
Group Name,Rank,Species (50 CFR Part 17) Status,,FWS Total,Other Fed,Federal Total,States Total,,Species Total
"",,"Spineflower, Monterey (Chorizanthe pungens var. pungens) - Wherever",,,,,,,
"",358,T,,"$78,040","$100,033","$178,073",$0,,"$178,073"
"",,found,,,,,,,
"",372,"Spineflower, Orcutt's (Chorizanthe orcuttiana) - Wherever found E",,"$62,232","$107,398","$169,630",$0,,"$169,630"
"",,"Spineflower, Robust (Chorizanthe robusta var. robusta) - Wherever",,,,,,,
"",1240,E,,"$3,904","$4,000","$7,904",$0,,"$7,904"
"",,found,,,,,,,
"",,"Spineflower, Scotts Valley (Chorizanthe robusta var. hartwegii) -",,,,,,,
"",852,E,,"$19,242","$3,200","$22,442",$0,,"$22,442"
"",,Wherever found,,,,,,,
"",1345,"Spineflower, slender-horned (Dodecahema leptoceras) - Wherever found E",,"$1,683","$2,684","$4,367",$0,,"$4,367"
"",1361,"Spineflower, Sonoma (Chorizanthe valida) - Wherever found E",,"$1,650","$1,200","$2,850",$0,,"$2,850"
"",639,"Spiraea, Virginia (Spiraea virginiana) - Wherever found T",,"$36,767","$5,131","$41,898","$10,325",,"$52,223"
"",1344,"Spurge, deltoid (Chamaesyce deltoidea ssp. deltoidea) - Wherever found E",,"$4,000",$200,"$4,200",$200,,"$4,400"
"",1005,"Spurge, Garber's (Chamaesyce garberi) - Wherever found T",,"$6,000","$4,090","$10,090","$3,500",,"$13,590"
"",1213,"Spurge, Hoover's (Chamaesyce hooveri) - Wherever found T",,"$7,370",$945,"$8,315",$0,,"$8,315"
"",514,"Spurge, telephus (Euphorbia telephioides) - Wherever found T",,"$6,000","$73,331","$79,331","$7,000",,"$86,331"
"",1344,"Spurge, wedge (Chamaesyce deltoidea serpyllum) - Wherever found E",,"$3,000",$700,"$3,700",$700,,"$4,400"
"",1413,"Stickseed, showy (Hackelia venusta) - Wherever found E",,$452,$200,$652,$0,,$652
"",322,"Sumac, Michaux's (Rhus michauxii) - Wherever found E",,"$55,500","$169,838","$225,338","$3,000",,"$228,338"
"",1329,"Sunburst, Hartweg's golden (Pseudobahia bahiifolia) - Wherever found E",,$0,"$4,959","$4,959",$0,,"$4,959"
"",811,"Sunburst, San Joaquin adobe (Pseudobahia peirsonii) - Wherever found T",,"$12,870","$13,373","$26,243",$0,,"$26,243"
"",,"Sunflower, Pecos (=puzzle, =paradox) (Helianthus paradoxus) -",,,,,,,
"",974,T,,"$5,500","$9,500","$15,000",$0,,"$15,000"
"",,Wherever found,,,,,,,
"",,"Sunflower, San Mateo woolly (Eriophyllum latilobum) - Wherever",,,,,,,
"",1071,E,,"$9,020","$2,500","$11,520",$0,,"$11,520"
"",,found,,,,,,,
"",667,"Sunflower, Schweinitz's (Helianthus schweinitzii) - Wherever found E",,"$35,500","$12,062","$47,562",$0,,"$47,562"
"",1108,"Sunflower, whorled (Helianthus verticillatus) - E",,"$5,500",$100,"$5,600","$5,000",,"$10,600"
"",,"Sunray, Ash Meadows (Enceliopsis nudicaulis var. corrugata) -",,,,,,,
"",976,T,,"$14,856",$100,"$14,956",$0,,"$14,956"
"",,Wherever found,,,,,,,
"",646,"Sunshine, Sonoma (Blennosperma bakeri) - Wherever found E",,"$10,670","$40,300","$50,970",$0,,"$50,970"
